order_id,customer_id,product_id,quantity,discount_pct,order_date,location_id,revenue,cost,profit
1059,126,9,5,0.06,2023-07-03 22:04:11,1,1611.35,756.6,854.75
1060,57,8,1,0.26,2021-11-04 13:34:01,5,109.31,67.63,41.68
1061,195,63,4,0.3,2023-08-25 00:19:15,5,382.51,332.0,50.51
1062,121,67,4,0.01,2020-09-09 18:31:41,2,900.62,499.84,400.78
1063,103,76,4,0.22,2021-02-19 11:05:23,6,1338.54,809.48,529.06
1064,209,26,5,0.23,2022-12-16 03:30:27,2,1074.23,707.0,367.23
1065,123,2,1,0.12,2020-11-17 08:21:32,6,367.12,275.31,91.81
1066,140,79,2,0.35,2023-04-17 08:48:27,1,284.56,209.52,75.04
1067,133,49,1,0.07,2021-09-13 18:21:51,4,78.89,44.69,34.2
1068,78,20,3,0.15,2021-08-12 16:31:54,1,157.31,80.16,77.15
1069,38,62,4,0.34,2021-10-23 20:18:38,2,927.59,1064.44,-136.85
1070,249,73,5,0.08,2023-03-10 21:11:43,3,719.67,351.3,368.37
1071,28,23,2,0.33,2020-01-09 04:12:15,1,381.62,441.5,-59.88
1072,98,62,2,0.03,2023-01-01 00:08:47,3,681.64,532.22,149.42
1073,201,64,5,0.2,2023-02-11 17:01:44,2,1938.96,1275.75,663.21
1074,40,41,4,0.03,2023-04-13 21:04:01,1,1295.3,591.68,703.62
1075,197,51,4,0.27,2023-12-26 03:12:46,6,234.74,166.04,68.7
1076,220,22,3,0.32,2023-02-16 02:20:16,6,485.91,426.09,59.82
1077,199,75,3,0.34,2022-02-10 21:19:41,6,183.15,128.01,55.14
1078,92,79,2,0.39,2021-11-11 12:43:21,1,267.05,209.52,57.53
1079,6,79,4,0.27,2021-07-20 20:35:04,3,639.16,419.04,220.12
1080,267,59,2,0.31,2023-04-22 15:25:40,2,87.51,95.96,-8.45
1081,98,4,5,0.2,2021-07-27 10:01:34,2,638.48,452.0,186.48
1082,242,30,1,0.37,2022-04-16 01:22:19,3,139.34,90.38,48.96
1083,60,36,3,0.26,2020-05-20 06:32:33,4,320.32,289.56,30.76
1084,49,77,2,0.35,2021-04-08 07:00:16,3,494.61,486.82,7.79
1085,234,44,4,0.09,2021-01-23 14:18:36,2,319.05,145.48,173.57
1086,282,43,4,0.2,2021-09-27 03:09:36,6,1305.41,802.96,502.45
1087,259,12,5,0.29,2022-01-03 02:43:58,6,30.67,33.25,-2.58
1088,226,64,4,0.08,2022-11-12 02:01:53,2,1783.84,1020.6,763.24
1089,75,27,2,0.08,2021-09-22 11:57:14,2,518.53,300.2,218.33
1090,274,8,2,0.39,2020-08-07 11:41:32,4,180.22,135.26,44.96
1091,201,80,5,0.17,2022-03-06 18:01:02,3,1309.41,826.85,482.56
1092,52,16,3,0.07,2020-03-20 20:17:49,6,1092.17,480.45,611.72
1093,39,2,1,0.13,2023-05-24 15:15:37,3,362.95,275.31,87.64
1094,262,7,5,0.16,2023-01-30 00:38:01,1,826.56,523.45,303.11
1095,83,37,4,0.25,2020-11-24 20:29:25,1,450.99,308.16,142.83
1096,230,9,1,0.37,2021-01-19 07:51:14,1,215.99,151.32,64.67
1097,42,68,4,0.39,2020-02-10 09:21:10,3,341.01,244.76,96.25
1098,85,41,4,0.26,2021-06-16 00:54:00,2,988.17,591.68,396.49
1099,86,26,4,0.28,2020-02-25 19:25:10,6,803.58,565.6,237.98
1100,85,1,5,0.13,2023-09-29 01:38:55,6,963.05,701.4,261.65
1101,203,39,3,0.34,2020-07-14 21:16:29,1,555.85,581.79,-25.94
1102,275,13,3,0.09,2022-08-20 16:27:24,6,1077.07,748.53,328.54
1103,274,79,4,0.04,2022-04-12 21:43:25,4,840.54,419.04,421.5
1104,223,24,1,0.39,2020-12-11 19:33:02,2,234.04,241.21,-7.17
1105,61,38,1,0.35,2023-03-25 22:47:44,3,216.22,220.8,-4.58
1106,289,2,5,0.12,2020-06-07 22:57:52,3,1835.59,1376.55,459.04
1107,163,11,2,0.27,2023-07-18 17:40:48,2,151.77,97.34,54.43
1108,164,17,3,0.19,2022-12-16 21:39:39,6,564.15,545.64,18.51
1109,211,5,2,0.13,2022-07-16 06:21:59,1,725.53,347.46,378.07
1110,231,59,2,0.11,2023-07-08 07:16:02,1,112.87,95.96,16.91
1111,286,76,3,0.05,2021-08-11 14:08:22,2,1222.71,607.11,615.6
1112,175,79,5,0.22,2021-02-15 04:35:12,1,853.67,523.8,329.87
1113,184,22,3,0.18,2020-08-13 14:11:43,1,585.95,426.09,159.86
1114,224,64,1,0.2,2023-09-11 13:55:00,3,387.79,255.15,132.64
1115,77,41,2,0.09,2021-08-09 01:41:54,3,607.59,295.84,311.75
1116,93,4,1,0.38,2023-04-25 21:52:00,1,98.96,90.4,8.56
1117,188,8,5,0.26,2021-04-30 07:49:34,5,546.56,338.15,208.41
1118,20,44,2,0.36,2023-10-26 07:10:12,6,112.19,72.74,39.45
1119,97,34,2,0.04,2023-06-24 05:42:24,5,231.94,150.18,81.76
1120,216,1,1,0.25,2021-03-25 17:42:15,4,166.04,140.28,25.76
1121,293,75,3,0.34,2021-12-11 14:38:49,6,183.15,128.01,55.14
1122,156,59,5,0.13,2023-03-05 05:23:02,3,275.83,239.9,35.93
1123,120,41,3,0.08,2020-11-26 05:54:15,3,921.4,443.76,477.64
1124,133,79,4,0.11,2020-02-04 13:57:18,1,779.25,419.04,360.21
1125,206,78,1,0.11,2021-02-25 15:35:21,5,321.41,270.78,50.63
1126,164,78,1,0.18,2022-05-12 06:13:03,1,296.13,270.78,25.35
1127,7,21,4,0.13,2020-07-18 05:54:52,4,1168.79,798.88,369.91
1128,162,71,1,0.11,2021-05-01 18:04:30,5,205.24,178.66,26.58
1129,121,41,3,0.26,2023-09-03 03:14:02,2,741.12,443.76,297.36
1130,211,59,2,0.02,2020-04-19 14:42:33,4,124.28,95.96,28.32
1131,263,69,1,0.14,2020-03-14 12:07:06,2,45.33,36.83,8.5
1132,289,14,3,0.28,2021-09-10 19:48:42,3,721.66,540.0,181.66
1133,184,36,5,0.07,2020-01-19 18:07:57,4,670.95,482.6,188.35
1134,109,11,1,0.09,2020-02-10 14:47:16,2,94.59,48.67,45.92
1135,134,23,5,0.08,2020-09-24 03:55:56,5,1310.03,1103.75,206.28
1136,53,34,3,0.0,2020-05-29 07:02:49,3,362.4,225.27,137.13
1137,281,69,4,0.19,2023-03-29 21:01:32,3,170.78,147.32,23.46
1138,255,70,1,0.02,2020-06-28 03:33:22,5,442.75,228.15,214.6
1139,257,32,5,0.11,2022-02-03 06:16:34,2,922.13,785.85,136.28
1140,99,27,1,0.4,2022-10-26 17:13:50,3,169.09,150.1,18.99
1141,97,43,5,0.37,2022-07-02 17:32:55,6,1285.01,1003.7,281.31
1142,257,73,4,0.09,2022-08-12 15:33:12,3,569.48,281.04,288.44
1143,164,79,2,0.12,2021-06-06 06:55:04,1,385.25,209.52,175.73
1144,212,19,1,0.19,2023-07-21 17:10:38,2,60.1,52.91,7.19
1145,147,15,4,0.34,2020-04-10 06:28:35,6,934.72,901.24,33.48
1146,133,57,1,0.32,2020-06-05 16:21:37,5,125.19,105.68,19.51
1147,190,25,4,0.05,2023-06-03 23:46:55,5,1212.92,752.52,460.4
1148,244,16,4,0.05,2020-04-09 18:57:45,2,1487.55,640.6,846.95
1149,101,3,2,0.17,2020-10-07 03:58:31,6,583.71,305.06,278.65
1150,243,33,2,0.35,2020-09-09 19:59:04,3,555.66,389.9,165.76
1151,74,32,2,0.35,2020-02-18 06:23:39,5,269.39,314.34,-44.95
1152,121,46,2,0.04,2020-06-19 19:52:04,6,95.17,54.36,40.81
1153,274,17,1,0.23,2022-04-16 03:33:10,2,178.76,181.88,-3.12
1154,287,58,2,0.06,2022-08-23 08:23:27,6,90.97,77.12,13.85
1155,278,55,4,0.27,2020-05-01 14:27:15,4,450.41,287.44,162.97
1156,95,37,2,0.37,2023-10-07 21:10:36,5,189.42,154.08,35.34
1157,253,15,4,0.18,2020-05-19 19:29:43,5,1161.32,901.24,260.08
1158,281,41,5,0.03,2022-09-30 00:45:44,2,1619.12,739.6,879.52
1159,294,54,4,0.23,2023-03-14 13:12:40,5,596.32,599.72,-3.4
1160,7,30,3,0.16,2022-01-30 08:12:03,2,557.37,271.14,286.23
1161,224,22,2,0.32,2021-12-18 18:00:00,2,323.94,284.06,39.88
1162,300,41,5,0.14,2020-06-08 05:21:37,1,1435.51,739.6,695.91
1163,230,29,2,0.35,2020-12-18 14:27:22,2,26.32,23.32,3.0
1164,70,33,3,0.11,2023-05-26 20:27:35,6,1141.24,584.85,556.39
1165,229,28,3,0.06,2021-05-23 23:52:11,2,438.4,283.68,154.72
1166,32,25,4,0.12,2020-02-20 07:06:49,3,1123.55,752.52,371.03
1167,145,58,3,0.01,2022-11-30 16:36:14,3,143.72,115.68,28.04
1168,188,37,4,0.11,2022-09-25 03:16:01,5,535.17,308.16,227.01
1169,137,38,5,0.26,2020-04-06 21:02:57,4,1230.8,1104.0,126.8
1170,210,53,2,0.06,2020-03-15 13:36:03,4,424.6,226.92,197.68
1171,73,29,5,0.04,2020-06-19 01:28:50,6,97.2,58.3,38.9
1172,182,9,1,0.05,2020-03-15 07:41:46,3,325.7,151.32,174.38
1173,194,69,5,0.03,2022-06-18 17:49:18,5,255.64,184.15,71.49
1174,191,5,1,0.35,2020-07-12 15:04:59,6,271.03,173.73,97.3
1175,87,46,5,0.38,2022-06-05 04:17:22,5,153.67,135.9,17.77
1176,92,22,2,0.02,2020-09-14 03:55:08,1,466.85,284.06,182.79
1177,78,18,5,0.3,2023-11-20 19:04:29,2,1002.85,849.45,153.4
1178,139,4,1,0.29,2022-11-25 20:17:05,4,113.33,90.4,22.93
1179,176,73,3,0.4,2021-06-30 20:12:49,3,281.61,210.78,70.83
1180,109,35,5,0.14,2021-09-17 22:03:02,2,145.6,75.05,70.55
1181,123,28,1,0.11,2020-04-05 00:19:12,3,138.36,94.56,43.8
1182,86,60,2,0.18,2020-03-21 03:05:04,1,789.07,673.06,116.01
1183,66,4,1,0.34,2022-02-23 19:18:42,2,105.35,90.4,14.95
1184,198,46,2,0.29,2020-02-03 05:26:08,5,70.39,54.36,16.03
1185,245,40,2,0.19,2022-07-20 23:40:20,1,636.71,556.1,80.61
1186,88,45,4,0.1,2021-07-12 08:28:32,6,58.46,40.4,18.06
1187,259,10,2,0.29,2020-07-22 19:40:53,3,105.34,94.22,11.12
1188,172,77,1,0.34,2022-02-21 02:29:45,5,251.11,243.41,7.7
1189,51,20,1,0.16,2022-03-18 04:17:00,2,51.82,26.72,25.1
1190,110,55,5,0.27,2022-12-25 14:21:07,5,563.01,359.3,203.71
1191,3,60,5,0.16,2020-10-15 17:45:35,4,2020.79,1682.65,338.14
1192,12,28,2,0.19,2022-03-10 04:02:50,6,251.85,189.12,62.73
1193,101,11,1,0.21,2023-05-18 07:20:28,1,82.12,48.67,33.45
1194,137,24,1,0.31,2021-01-29 04:28:29,5,264.73,241.21,23.52
1195,240,65,5,0.39,2023-05-04 08:03:31,2,1190.96,1383.85,-192.89
1196,41,73,4,0.18,2022-11-22 02:15:32,3,513.16,281.04,232.12
1197,252,75,4,0.14,2021-09-19 06:12:12,1,318.2,170.68,147.52
1198,71,19,2,0.15,2023-07-13 11:00:56,6,126.14,105.82,20.32
1199,42,49,4,0.05,2023-11-12 10:40:52,4,322.35,178.76,143.59
1200,210,13,1,0.12,2020-12-11 19:14:04,6,347.19,249.51,97.68
1201,233,57,4,0.03,2023-12-01 11:16:35,4,714.31,422.72,291.59
1202,182,34,3,0.17,2020-01-04 12:33:22,1,300.79,225.27,75.52
1203,35,58,2,0.07,2020-07-07 16:57:29,3,90.01,77.12,12.89
1204,35,55,4,0.14,2020-03-04 00:51:55,3,530.62,287.44,243.18
1205,118,80,4,0.32,2021-06-20 20:41:30,1,858.21,661.48,196.73
1206,136,40,3,0.1,2023-09-29 23:51:35,6,1061.18,834.15,227.03
1207,300,28,1,0.24,2022-05-26 11:15:51,6,118.15,94.56,23.59
1208,86,43,1,0.36,2022-06-19 04:55:58,4,261.08,200.74,60.34
1209,58,14,5,0.23,2020-05-03 20:43:00,4,1286.29,900.0,386.29
1210,284,9,2,0.08,2022-01-23 12:55:32,5,630.83,302.64,328.19
1211,47,42,2,0.14,2021-07-12 16:14:55,5,354.6,316.0,38.6
1212,8,67,4,0.24,2021-11-30 22:56:33,1,691.39,499.84,191.55
1213,127,43,2,0.2,2021-01-16 07:28:11,4,652.7,401.48,251.22
1214,121,63,2,0.06,2020-10-21 06:56:11,5,256.83,166.0,90.83
1215,186,15,4,0.18,2023-10-21 23:50:23,5,1161.32,901.24,260.08
1216,264,36,3,0.22,2022-03-26 06:54:07,4,337.64,289.56,48.08
1217,280,50,4,0.11,2021-08-23 21:58:02,6,900.75,790.6,110.15
1218,87,28,1,0.24,2020-04-17 18:14:40,4,118.15,94.56,23.59
1219,295,2,3,0.03,2023-01-18 11:59:12,3,1213.99,825.93,388.06
1220,190,6,3,0.13,2021-11-20 23:08:48,3,1052.77,723.15,329.62
1221,21,75,4,0.32,2021-07-18 14:09:21,5,251.6,170.68,80.92
1222,282,49,1,0.1,2022-08-31 17:50:47,6,76.35,44.69,31.66
1223,42,22,1,0.24,2020-07-11 10:41:41,2,181.02,142.03,38.99
1224,177,21,4,0.16,2022-02-17 11:14:46,2,1128.49,798.88,329.61
1225,238,4,4,0.13,2023-06-14 04:49:46,4,555.48,361.6,193.88
1226,75,76,5,0.37,2021-11-08 09:53:30,5,1351.41,1011.85,339.56
1227,82,9,2,0.14,2020-01-01 14:36:31,3,589.68,302.64,287.04
1228,143,61,5,0.09,2020-12-01 16:25:01,4,2069.11,1719.7,349.41
1229,266,20,2,0.36,2020-03-22 16:10:05,1,78.96,53.44,25.52
1230,68,27,4,0.3,2021-12-31 06:40:52,2,789.07,600.4,188.67
1231,200,22,1,0.27,2021-06-16 00:01:46,6,173.88,142.03,31.85
1232,136,66,5,0.02,2020-07-12 08:10:52,4,1763.31,1195.95,567.36
1233,34,3,2,0.05,2022-09-29 20:54:53,6,668.1,305.06,363.04
1234,214,29,5,0.26,2020-09-14 20:22:03,2,74.92,58.3,16.62
1235,250,23,2,0.08,2021-05-13 21:19:06,2,524.01,441.5,82.51
1236,173,22,4,0.09,2023-12-13 01:01:07,6,867.01,568.12,298.89
1237,53,16,3,0.31,2020-04-06 19:36:04,6,810.32,480.45,329.87
1238,47,73,1,0.11,2020-12-27 15:37:34,6,139.24,70.26,68.98
1239,128,31,1,0.03,2021-04-09 01:06:53,2,107.88,81.25,26.63
1240,152,34,4,0.01,2022-01-12 18:03:57,5,478.37,300.36,178.01
1241,166,31,1,0.18,2020-12-23 16:07:45,3,91.2,81.25,9.95
1242,74,79,2,0.25,2023-11-17 05:45:39,6,328.34,209.52,118.82
1243,151,28,3,0.35,2020-01-08 21:54:35,6,303.15,283.68,19.47
1244,89,28,2,0.04,2023-10-16 03:55:46,3,298.48,189.12,109.36
1245,206,27,1,0.08,2022-02-19 19:27:32,2,259.27,150.1,109.17
1246,239,27,4,0.21,2020-02-25 21:27:09,6,890.52,600.4,290.12
1247,196,8,4,0.15,2020-06-19 07:16:22,3,502.25,270.52,231.73
1248,1,49,4,0.19,2020-05-30 10:57:39,3,274.85,178.76,96.09
1249,298,3,5,0.37,2021-02-23 17:52:11,4,1107.63,762.65,344.98
1250,8,19,1,0.22,2021-05-01 06:31:04,6,57.88,52.91,4.97
1251,300,17,3,0.17,2022-07-25 03:17:29,1,578.08,545.64,32.44
1252,10,24,2,0.4,2021-03-30 08:27:03,6,460.4,482.42,-22.02
1253,155,61,5,0.03,2022-11-24 16:03:13,3,2205.54,1719.7,485.84
1254,32,48,3,0.37,2021-03-04 22:37:39,1,441.56,506.94,-65.38
1255,29,80,1,0.2,2021-01-19 15:29:06,2,252.42,165.37,87.05
1256,206,29,4,0.2,2021-02-06 00:40:59,3,64.8,46.64,18.16
1257,219,75,1,0.37,2021-04-25 14:56:46,5,58.28,42.67,15.61
1258,36,4,2,0.2,2023-05-08 02:24:11,4,255.39,180.8,74.59
1259,293,41,4,0.18,2020-12-26 11:41:58,1,1095.0,591.68,503.32
1260,97,64,3,0.11,2021-02-02 23:01:22,3,1294.26,765.45,528.81
1261,96,43,4,0.26,2023-10-29 01:22:35,2,1207.5,802.96,404.54
1262,90,75,3,0.23,2022-08-12 11:10:51,2,213.68,128.01,85.67
1263,139,26,5,0.09,2020-10-05 03:48:40,5,1269.54,707.0,562.54
1264,54,3,3,0.28,2023-06-21 12:59:05,5,759.52,457.59,301.93
1265,128,62,1,0.26,2020-09-24 10:38:54,1,260.01,266.11,-6.1
1266,63,6,1,0.16,2020-08-24 16:31:13,4,338.82,241.05,97.77
1267,16,62,4,0.0,2021-10-11 18:02:12,3,1405.44,1064.44,341.0
1268,111,59,1,0.18,2022-10-06 06:13:02,3,52.0,47.98,4.02
1269,202,68,2,0.0,2020-10-03 09:17:41,5,279.52,122.38,157.14
1270,229,39,1,0.03,2023-01-04 20:46:30,2,272.31,193.93,78.38
1271,107,72,2,0.17,2020-08-16 19:03:51,5,174.58,104.42,70.16
1272,98,14,3,0.03,2023-02-15 08:55:31,3,972.23,540.0,432.23
1273,237,35,1,0.11,2020-05-19 23:37:08,1,30.14,15.01,15.13
1274,205,10,3,0.26,2021-11-09 01:44:40,5,164.68,141.33,23.35
1275,250,62,5,0.12,2022-07-23 15:36:01,6,1545.98,1330.55,215.43
1276,272,58,1,0.4,2021-01-22 17:54:26,4,29.03,38.56,-9.53
1277,247,65,1,0.37,2022-06-12 15:21:43,5,246.0,276.77,-30.77
1278,281,62,2,0.23,2022-10-02 10:16:18,1,541.09,532.22,8.87
1279,125,25,5,0.39,2022-08-07 05:42:27,3,973.53,940.65,32.88
1280,119,6,3,0.35,2021-08-02 11:12:46,3,786.55,723.15,63.4
1281,97,75,4,0.13,2023-02-03 00:25:56,5,321.9,170.68,151.22
1282,71,40,1,0.3,2022-12-04 05:28:34,3,275.12,278.05,-2.93
1283,225,8,4,0.05,2021-04-21 11:35:05,5,561.34,270.52,290.82
1284,215,75,1,0.27,2022-12-06 19:00:33,2,67.52,42.67,24.85
1285,241,80,4,0.2,2023-09-02 21:34:03,4,1009.66,661.48,348.18
1286,51,36,1,0.01,2023-04-07 09:25:04,2,142.85,96.52,46.33
1287,148,62,5,0.11,2022-12-06 11:29:22,4,1563.55,1330.55,233.0
1288,67,3,2,0.38,2023-01-24 02:45:28,1,436.02,305.06,130.96
1289,268,8,1,0.13,2023-03-20 20:59:20,5,128.52,67.63,60.89
1290,81,23,2,0.07,2021-02-26 02:44:13,1,529.71,441.5,88.21
1291,44,53,1,0.08,2022-11-18 14:30:51,6,207.78,113.46,94.32
1292,171,11,1,0.19,2020-10-18 03:51:01,6,84.2,48.67,35.53
1293,264,3,3,0.34,2021-06-07 08:17:08,4,696.23,457.59,238.64
1294,275,54,2,0.3,2023-09-26 09:50:32,6,271.05,299.86,-28.81
1295,29,62,2,0.17,2021-02-17 05:27:30,5,583.26,532.22,51.04
1296,98,60,5,0.08,2023-05-16 16:31:36,1,2213.24,1682.65,530.59
1297,47,64,1,0.02,2021-09-08 20:59:53,5,475.05,255.15,219.9
1298,93,65,2,0.19,2020-11-02 09:37:35,3,632.58,553.54,79.04
1299,161,49,1,0.33,2020-05-21 15:56:37,6,56.84,44.69,12.15
1300,85,42,3,0.29,2022-03-11 09:37:05,6,439.12,474.0,-34.88
1301,21,69,2,0.16,2021-10-20 20:52:07,6,88.55,73.66,14.89
1302,154,28,1,0.24,2022-01-16 13:29:38,3,118.15,94.56,23.59
1303,16,8,1,0.17,2020-03-03 23:39:36,2,122.61,67.63,54.98
1304,69,61,5,0.23,2021-01-26 11:03:10,1,1750.79,1719.7,31.09
1305,1,23,1,0.21,2020-01-06 18:15:59,1,224.98,220.75,4.23
1306,27,79,4,0.27,2021-03-17 15:13:10,6,639.16,419.04,220.12
1307,131,34,5,0.2,2023-09-21 23:43:22,4,483.2,375.45,107.75
1308,256,69,3,0.38,2020-08-10 09:00:17,3,98.04,110.49,-12.45
1309,233,4,2,0.17,2022-10-03 10:21:48,3,264.97,180.8,84.17
1310,30,53,4,0.01,2020-01-09 10:31:55,2,894.37,453.84,440.53
1311,11,36,5,0.09,2022-03-31 07:07:01,4,656.52,482.6,173.92
1312,102,38,1,0.2,2023-09-06 13:36:47,3,266.12,220.8,45.32
1313,196,22,5,0.22,2021-05-13 00:12:55,5,928.94,710.15,218.79
1314,225,78,5,0.22,2020-10-14 20:32:02,1,1408.41,1353.9,54.51
1315,247,32,1,0.29,2022-04-12 23:39:07,6,147.13,157.17,-10.04
1316,103,69,1,0.11,2021-02-11 06:15:49,1,46.91,36.83,10.08
1317,51,35,4,0.27,2023-07-25 16:48:54,3,98.87,60.04,38.83
1318,8,4,1,0.28,2023-05-24 12:53:40,3,114.93,90.4,24.53
1319,45,71,4,0.16,2022-08-10 11:23:59,5,774.85,714.64,60.21
1320,20,15,1,0.16,2022-07-21 23:57:24,4,297.41,225.31,72.1
1321,259,22,4,0.07,2022-05-29 14:58:09,2,886.07,568.12,317.95
1322,81,69,2,0.17,2022-12-09 12:37:56,3,87.5,73.66,13.84
1323,247,72,1,0.31,2021-11-02 21:33:56,4,72.57,52.21,20.36
1324,166,74,1,0.36,2023-11-16 19:51:25,3,186.69,213.66,-26.97
1325,162,35,1,0.24,2021-05-19 17:13:26,1,25.73,15.01,10.72
1326,137,61,3,0.12,2020-01-14 01:12:26,2,1200.54,1031.82,168.72
1327,246,27,1,0.27,2022-10-16 21:05:27,4,205.72,150.1,55.62
1328,14,60,5,0.3,2022-08-24 20:26:48,2,1683.99,1682.65,1.34
1329,28,41,4,0.13,2023-12-03 05:34:19,4,1161.76,591.68,570.08
1330,128,5,2,0.33,2021-07-31 04:12:42,1,558.74,347.46,211.28
1331,119,34,5,0.03,2021-09-12 03:30:34,5,585.88,375.45,210.43
1332,164,38,4,0.0,2022-03-31 12:30:08,2,1330.6,883.2,447.4
1333,222,21,4,0.05,2021-07-26 14:52:13,4,1276.27,798.88,477.39
1334,177,30,1,0.06,2023-02-19 21:24:37,6,207.91,90.38,117.53
1335,78,41,4,0.35,2021-09-17 01:05:45,3,867.98,591.68,276.3
1336,99,4,3,0.17,2023-02-18 02:08:33,1,397.45,271.2,126.25
1337,226,13,5,0.11,2021-09-13 07:03:38,1,1755.66,1247.55,508.11
1338,61,62,3,0.17,2020-11-24 15:27:03,3,874.89,798.33,76.56
1339,152,29,4,0.16,2023-12-17 07:29:31,1,68.04,46.64,21.4
1340,162,49,2,0.12,2022-02-07 16:01:14,6,149.3,89.38,59.92
1341,226,46,1,0.06,2022-10-28 21:30:36,6,46.6,27.18,19.42
1342,215,45,1,0.26,2022-05-13 05:54:17,6,12.02,10.1,1.92
1343,140,34,5,0.05,2021-06-08 09:49:23,6,573.8,375.45,198.35
1344,93,39,4,0.31,2023-11-20 07:47:05,4,774.81,775.72,-0.91
1345,111,66,2,0.08,2021-06-26 09:26:35,2,662.14,478.38,183.76
1346,124,78,4,0.29,2023-12-20 21:58:01,3,1025.61,1083.12,-57.51
1347,66,21,1,0.32,2021-09-20 23:07:27,2,228.38,199.72,28.66
1348,188,54,1,0.05,2020-02-03 01:37:15,6,183.93,149.93,34.0
1349,63,78,3,0.03,2020-02-23 14:23:42,3,1050.89,812.34,238.55
1350,195,1,4,0.38,2023-11-22 12:57:29,3,549.05,561.12,-12.07
1351,226,63,5,0.19,2022-02-09 14:41:12,5,553.27,415.0,138.27
1352,289,40,4,0.25,2021-07-19 22:46:11,3,1179.09,1112.2,66.89
1353,36,78,2,0.01,2023-03-30 14:47:18,3,715.04,541.56,173.48
1354,228,47,5,0.11,2022-06-20 00:54:38,2,1613.44,1326.85,286.59
1355,26,68,3,0.2,2022-08-22 10:17:43,1,335.42,183.57,151.85
1356,102,14,5,0.35,2022-09-27 18:07:54,1,1085.82,900.0,185.82
1357,53,12,1,0.11,2020-10-16 16:39:59,3,7.69,6.65,1.04
1358,49,75,1,0.31,2020-05-08 20:56:45,6,63.82,42.67,21.15
1359,53,43,1,0.26,2022-11-28 22:19:11,2,301.88,200.74,101.14
1360,14,45,5,0.05,2020-02-01 20:10:34,4,77.14,50.5,26.64
1361,247,14,1,0.12,2022-11-16 09:49:46,2,294.01,180.0,114.01
1362,19,19,5,0.1,2020-07-08 16:53:01,2,333.9,264.55,69.35
1363,120,66,4,0.18,2021-01-18 07:22:26,1,1180.34,956.76,223.58
1364,210,25,1,0.25,2022-10-30 07:51:29,4,239.39,188.13,51.26
1365,298,47,5,0.17,2022-06-28 09:31:40,4,1504.67,1326.85,177.82
1366,257,26,1,0.1,2023-02-15 01:02:41,3,251.12,141.4,109.72
1367,42,22,1,0.28,2022-06-10 23:39:14,4,171.5,142.03,29.47
1368,297,14,3,0.23,2020-03-10 20:38:08,3,771.77,540.0,231.77
1369,197,75,2,0.21,2023-05-11 02:09:30,2,146.15,85.34,60.81
1370,54,76,2,0.22,2020-11-10 23:41:06,5,669.27,404.74,264.53
1371,135,10,1,0.09,2020-07-17 15:58:25,4,67.5,47.11,20.39
1372,276,29,4,0.27,2023-07-06 16:00:23,1,59.13,46.64,12.49
1373,118,46,1,0.16,2020-10-11 11:08:28,3,41.64,27.18,14.46
1374,56,31,2,0.15,2022-02-21 15:58:26,3,189.07,162.5,26.57
1375,263,58,3,0.06,2021-12-10 12:22:17,5,136.46,115.68,20.78
1376,286,21,3,0.24,2023-01-28 11:36:44,2,765.76,599.16,166.6
1377,293,5,4,0.24,2020-03-05 10:50:45,6,1267.59,694.92,572.67
1378,287,27,2,0.14,2020-06-04 18:28:02,4,484.71,300.2,184.51
1379,262,48,4,0.34,2021-08-29 18:25:14,1,616.78,675.92,-59.14
1380,137,15,4,0.34,2021-11-21 23:06:24,3,934.72,901.24,33.48
1381,58,66,2,0.04,2023-02-24 19:11:42,6,690.93,478.38,212.55
1382,186,1,2,0.28,2022-06-03 08:50:51,2,318.8,280.56,38.24
1383,67,6,3,0.16,2020-08-05 02:57:08,5,1016.47,723.15,293.32
1384,142,41,3,0.4,2023-11-30 04:00:22,5,600.91,443.76,157.15
1385,197,41,1,0.09,2021-11-02 12:36:13,5,303.79,147.92,155.87
1386,284,24,3,0.11,2023-11-09 07:16:16,1,1024.4,723.63,300.77
1387,87,21,1,0.18,2023-12-16 01:30:50,3,275.41,199.72,75.69
1388,76,6,3,0.11,2020-03-16 10:38:54,3,1076.97,723.15,353.82
1389,221,54,5,0.28,2022-01-08 15:26:14,3,697.0,749.65,-52.65
1390,2,31,3,0.19,2021-09-08 04:05:57,6,270.26,243.75,26.51
1391,170,10,4,0.09,2021-12-28 13:16:00,1,270.02,188.44,81.58
1392,224,32,2,0.2,2021-03-28 12:18:06,4,331.55,314.34,17.21
1393,166,75,5,0.36,2022-03-26 20:07:37,6,296.0,213.35,82.65
1394,116,21,5,0.32,2021-12-19 14:33:20,6,1141.92,998.6,143.32
1395,249,72,5,0.2,2020-09-28 13:35:35,4,420.68,261.05,159.63
1396,112,21,4,0.12,2021-02-25 05:26:36,6,1182.23,798.88,383.35
1397,214,15,4,0.07,2020-08-02 20:37:20,3,1317.1,901.24,415.86
1398,140,21,3,0.35,2023-05-16 15:45:57,4,654.93,599.16,55.77
1399,8,26,5,0.28,2022-09-15 22:30:22,4,1004.47,707.0,297.47
1400,160,10,5,0.23,2021-07-19 19:07:11,1,285.59,235.55,50.04
1401,15,48,3,0.35,2021-07-31 19:40:08,1,455.58,506.94,-51.36
1402,280,27,1,0.05,2020-04-25 11:38:14,6,267.72,150.1,117.62
1403,181,58,1,0.27,2021-02-27 06:19:41,2,35.32,38.56,-3.24
